name,city,description,rating,keywords,name_raw,city_raw,description_raw,content,maps_link
nui ba den,tay ninh,nui ba den con duoc biet den nhu noc nha cua nam bo voi dinh cao nhat la 986 m dien tich 24 km2 neu yeu thich ve dep bao la cua dat troi muon chiem nguong canh dep tu tren cao thi co the lua chon di chuyen bang cap treo tu chan nui len dinh nui,4.5/5,noc nha cap treo nui,Núi Bà Đen,Tây Ninh,"núi Bà Đen còn được biết đến như “nóc nhà” của Nam Bộ với đỉnh cao nhất là 986 m, diện tích 24 km², Nếu yêu thích vẻ đẹp bao la của đất trời, muốn chiêm ngưỡng cảnh đẹp từ trên cao thì có thể lựa chọn di chuyển bằng cáp treo từ chân núi lên đỉnh núi.",nui ba den tay ninh nui ba den con duoc biet den nhu noc nha cua nam bo voi dinh cao nhat la 986 m dien tich 24 km2 neu yeu thich ve dep bao la cua dat troi muon chiem nguong canh dep tu tren cao thi co the lua chon di chuyen bang cap treo tu chan nui len dinh nui noc nha cap treo nui noc nha cap treo nui,https://www.google.com/maps/search/?api=1&query=N%C3%BAi%20B%C3%A0%20%C4%90en%20T%C3%A2y%20Ninh
toa thanh tay ninh,tay ninh,toa thanh chinh la dia diem du lich tay ninh danh cho nhung dan phuot muon tim hieu ve net van hoa va net kien truc tieu bieu tai noi day phong cach thiet ke cua cong trinh vo cung doc dao cac chi tiet duoc tram tro hoa van ky cong va mang nhieu net bieu tuong cho van hoa manh dat nay,4.7/5,toa thanh kien truc tram tro hoa van,Tòa thánh Tây Ninh,Tây Ninh,"Tòa thánh chính là địa điểm du lịch Tây Ninh dành cho những dân phượt muốn tìm hiểu về nét văn hóa và nét kiến trúc tiêu biểu tại nơi đây, Phong cách thiết kế của công trình vô cùng độc đáo, các chi tiết được trạm trổ hoa văn kỳ công và mang nhiều nét biểu tượng cho văn hóa mảnh đất này.",toa thanh tay ninh tay ninh toa thanh chinh la dia diem du lich tay ninh danh cho nhung dan phuot muon tim hieu ve net van hoa va net kien truc tieu bieu tai noi day phong cach thiet ke cua cong trinh vo cung doc dao cac chi tiet duoc tram tro hoa van ky cong va mang nhieu net bieu tuong cho van hoa manh dat nay toa thanh kien truc tram tro hoa van toa thanh kien truc tram tro hoa van,https://www.google.com/maps/search/?api=1&query=T%C3%B2a%20th%C3%A1nh%20T%C3%A2y%20Ninh%20T%C3%A2y%20Ninh
ho dau tieng,tay ninh,ho dau tieng duoc xay dung voi muc dich cung cap nuoc cho sinh hoat ngoai ra noi day con la diem du lich vo cung hot voi phong canh em dem tho mong tua nhu trong chuyen co tich ban se duoc tha hon vao khung canh thien nhien tuyet dep voi non nuoc huu tinh may troi hien hoa sac xanh bat ngan cua mau nuoc va mau troi nhung ghenh da nhap nho quanh oc dao tren ho chinh la diem dung chan va cung la background tuyet dep cho ban de song ao,4.0/5,thien nhien cung cap nuoc ghenh da oc dao,Hồ Dầu Tiếng,Tây Ninh,"Hồ Dầu Tiếng được xây dựng với mục đích cung cấp nước cho sinh hoạt, ngoài ra nơi đây còn là điểm du lịch vô cùng hot với phong cảnh êm đềm, thơ mộng tựa như trong chuyện cổ tích. Bạn sẽ được thả hồn vào khung cảnh thiên nhiên tuyệt đẹp với non nước hữu tình, mây trời hiền hòa, sắc xanh bạt ngàn của màu nước và màu trời. Những ghềnh đá nhấp nhô quanh ốc đảo trên hồ chính là điểm dừng chân và cũng là background tuyệt đẹp cho bạn để sống ảo.",ho dau tieng tay ninh ho dau tieng duoc xay dung voi muc dich cung cap nuoc cho sinh hoat ngoai ra noi day con la diem du lich vo cung hot voi phong canh em dem tho mong tua nhu trong chuyen co tich ban se duoc tha hon vao khung canh thien nhien tuyet dep voi non nuoc huu tinh may troi hien hoa sac xanh bat ngan cua mau nuoc va mau troi nhung ghenh da nhap nho quanh oc dao tren ho chinh la diem dung chan va cung la background tuyet dep cho ban de song ao thien nhien cung cap nuoc ghenh da oc dao thien nhien cung cap nuoc ghenh da oc dao,https://www.google.com/maps/search/?api=1&query=H%E1%BB%93%20D%E1%BA%A7u%20Ti%E1%BA%BFng%20T%C3%A2y%20Ninh
thap chop mat,tay ninh,toa thap nay co kien truc rat dac biet do chinh la duoc xay dung nho dan len phia tren nhung lai khong he co dinh chop nguoi oc eo rat kheo leo va thong minh khi xay dung cong trinh ho khong he chut xi mang nao lam vat lieu ket dinh khi den day tham quan du khach co the thoai mai check in tai mot khong gian vo cung yen binh va mang net hoai co cua dia diem du lich tay ninh nay,4.0/5,thap nho dan hoai co,Tháp Chóp Mạt,Tây Ninh,"Tòa tháp này có kiến trúc rất đặc biệt đó chính là được xây dựng nhỏ dần lên phía trên nhưng lại không hề có đỉnh chóp. Người Óc Eo rất khéo léo và thông minh khi xây dựng công trình, họ không hề chút xi măng nào làm vật liệu kết dính. Khi đến đây tham quan, du khách có thể thoải mái check in tại một không gian vô cùng yên bình và mang nét hoài cổ của địa điểm du lịch Tây Ninh này.",thap chop mat tay ninh toa thap nay co kien truc rat dac biet do chinh la duoc xay dung nho dan len phia tren nhung lai khong he co dinh chop nguoi oc eo rat kheo leo va thong minh khi xay dung cong trinh ho khong he chut xi mang nao lam vat lieu ket dinh khi den day tham quan du khach co the thoai mai check in tai mot khong gian vo cung yen binh va mang net hoai co cua dia diem du lich tay ninh nay thap nho dan hoai co thap nho dan hoai co,https://www.google.com/maps/search/?api=1&query=Th%C3%A1p%20Ch%C3%B3p%20M%E1%BA%A1t%20T%C3%A2y%20Ninh
vuon quoc gia lo go xa mat,tay ninh,toi day du khach co the ngam nhin cac loai dong thuc vat quy hiem ma ban kho co co hoi duoc nhin ngam ngoai doi co rat nhieu nhung loai dong vat quy hiem duoc liet ke vao sach do ngoai ra du khach cung co the trai nghiem rat nhieu nhung hoat dong nhu dap xe xuyen rung kham pha rung bang duong song,4.0/5,ddong vat thuc vat quy hiem xuyen rung,Vườn quốc gia Lò Gò -  Xa Mát,Tây Ninh,"tới đây, du khách có thể ngắm nhìn các loài động, thực vật quý hiếm mà bạn khó có cơ hội được nhìn ngắm ngoài đời. Có rất nhiều những loài động vật quý hiếm được liệt kê vào sách đỏ. Ngoài ra, du khách cũng có thể trải nghiệm rất nhiều những hoạt động như đạp xe xuyên rừng, khám phá rừng bằng đường sông,…",vuon quoc gia lo go xa mat tay ninh toi day du khach co the ngam nhin cac loai dong thuc vat quy hiem ma ban kho co co hoi duoc nhin ngam ngoai doi co rat nhieu nhung loai dong vat quy hiem duoc liet ke vao sach do ngoai ra du khach cung co the trai nghiem rat nhieu nhung hoat dong nhu dap xe xuyen rung kham pha rung bang duong song ddong vat thuc vat quy hiem xuyen rung ddong vat thuc vat quy hiem xuyen rung,https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20qu%E1%BB%91c%20gia%20L%C3%B2%20G%C3%B2%20-%20%20Xa%20M%C3%A1t%20T%C3%A2y%20Ninh
chua keo,thai binh,chua keo o thai binh duoc xep hang la ngoi chua co dep nhat tai viet nam chua duoc xay dung theo kien truc co kin tu thoi nha le chinh vi le do ma chua keo duoc xem la mot trong nhung dia diem check in thai binh ma ban nhat dinh phai den tham quan,4.5/5,chua co kin,Chùa Keo,Thái Bình,Chùa Keo ở Thái Bình được xếp hạng là ngôi chùa cổ đẹp nhất tại Việt Nam. Chùa được xây dựng theo kiến trúc cổ kín từ thời nhà Lê. Chính vì lẽ đó mà chùa Keo được xem là một trong những địa điểm check-in Thái Bình mà bạn nhất định phải đến tham quan.,chua keo thai binh chua keo o thai binh duoc xep hang la ngoi chua co dep nhat tai viet nam chua duoc xay dung theo kien truc co kin tu thoi nha le chinh vi le do ma chua keo duoc xem la mot trong nhung dia diem check in thai binh ma ban nhat dinh phai den tham quan chua co kin chua co kin,https://www.google.com/maps/search/?api=1&query=Ch%C3%B9a%20Keo%20Th%C3%A1i%20B%C3%ACnh
bai bien dong chau,thai binh,con giu nguyen ve dep hoang so thi hay den voi bai bien dong chau voi bo cat trai dai 5km om lay mat bien menh mong xanh muot da ve nen mot dia diem du lich doc dao tai bac trung bo hung chiec choi canh nhap nho tren mat nuoc tao nen canh sat that la huu tinh,3.5/5,hoang so co quy hiem,Bãi biển Đồng Châu,Thái Bình,"Còn giữ nguyên vẻ đẹp hoang sơ thì hãy đến với bãi biển Đồng Châu. Với bờ cát trải dài 5km ôm lấy mặt biển mênh mông, xanh mướt đã vẻ nên một địa điểm du lịch độc đáo tại Bắc Trung Bộ. hững chiếc chòi canh nhấp nhô trên mặt nước tạo nên cảnh sắt thật là hữu tình.",bai bien dong chau thai binh con giu nguyen ve dep hoang so thi hay den voi bai bien dong chau voi bo cat trai dai 5km om lay mat bien menh mong xanh muot da ve nen mot dia diem du lich doc dao tai bac trung bo hung chiec choi canh nhap nho tren mat nuoc tao nen canh sat that la huu tinh hoang so co quy hiem hoang so co quy hiem,https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20bi%E1%BB%83n%20%C4%90%E1%BB%93ng%20Ch%C3%A2u%20Th%C3%A1i%20B%C3%ACnh
bai bien con den,thai binh,hinh anh dep nhat cua bien va su hoang so cua khu rung nguyen sinh dac biet vao thoi diem binh minh va hoang hon thi ve dep noi day lai tro nen quyen ru den ky la luc nay cung la khoanh khac duoc nhieu nguoi san don nhat voi ve dep trong lanh tu khong khi cho den mat nuoc bien trong xanh cung bai cat trang thi day dich thi la mot background cuc xin,4.0/5,bien hoang so cat trang quyen ru,Bãi biển Cồn Đen,Thái Bình,"hình ảnh đẹp nhất của biển và sự hoang sơ của khu rừng nguyên sinh. Đặc biệt, vào thời điểm bình minh và hoàng hôn thì vẻ đẹp nơi đây lại trở nên quyến rũ đến kỳ lạ, lúc này cũng là khoảnh khắc được nhiều người săn đón nhất. Với vẻ đẹp trong lành từ không khí cho đến mặt nước biển trong xanh cùng bãi cát trắng thì đây đích thị là một background cực xịn",bai bien con den thai binh hinh anh dep nhat cua bien va su hoang so cua khu rung nguyen sinh dac biet vao thoi diem binh minh va hoang hon thi ve dep noi day lai tro nen quyen ru den ky la luc nay cung la khoanh khac duoc nhieu nguoi san don nhat voi ve dep trong lanh tu khong khi cho den mat nuoc bien trong xanh cung bai cat trang thi day dich thi la mot background cuc xin bien hoang so cat trang quyen ru bien hoang so cat trang quyen ru,https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20bi%E1%BB%83n%20C%E1%BB%93n%20%C4%90en%20Th%C3%A1i%20B%C3%ACnh
nha tho bac trach,thai binh,day chinh la mot trong nhung nha tho lon nhat viet nam hien nay voi hoa van trang tri cong phu theo loi kien truc roman voi ve dep nay chac chan nha tho bac trach la mot dia diem check in thai binh doc dao danh cho ban,4.5/5,nha tho lon nhat roman,Nhà thờ Bác Trạch,Thái Bình,"Đây chính là một trong những nhà thờ lớn nhất Việt Nam hiện nay với hoa văn trang trí công phu theo lối kiến trúc Roman. 
Với vẻ đẹp này chắc chắn nhà thờ Bác Trạch là một địa điểm check-in Thái Bình độc đáo dành cho bạn.",nha tho bac trach thai binh day chinh la mot trong nhung nha tho lon nhat viet nam hien nay voi hoa van trang tri cong phu theo loi kien truc roman voi ve dep nay chac chan nha tho bac trach la mot dia diem check in thai binh doc dao danh cho ban nha tho lon nhat roman nha tho lon nhat roman,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20th%E1%BB%9D%20B%C3%A1c%20Tr%E1%BA%A1ch%20Th%C3%A1i%20B%C3%ACnh
lang det chieu hoi,thai binh,noi tieng voi nhung lang nghe truyen thong gan hang tram nam tuoi ban con duoc hieu them ve cuoc song gian di cua nguoi dan trong lang va ban se duoc nguoi dan gioi thieu ve quy trinh de tao ra duoc mot mot chiec chieu truyen thong tu thu hoach che bien coi cho toi khau thanh pham nhung trai nghiem nay se la mot ky niem kho quen cho chuyen di cua ban,4.0/5,truyen thong chieu,Làng dệt chiếu Hới,Thái Bình,"Nổi tiếng với những làng nghề truyền thống gần hàng trăm năm tuổi.  bạn còn được hiểu thêm về cuộc sống giản dị của người dân trong làng. Và bạn sẽ được người dân giới thiệu về quy trình để tạo ra được một một chiếc chiếu truyền thống, từ thu hoạch chế biến cói cho tới khâu thành phẩm. Những trải nghiệm này sẽ là một kỷ niệm khó quên cho chuyến đi của bạn.",lang det chieu hoi thai binh noi tieng voi nhung lang nghe truyen thong gan hang tram nam tuoi ban con duoc hieu them ve cuoc song gian di cua nguoi dan trong lang va ban se duoc nguoi dan gioi thieu ve quy trinh de tao ra duoc mot mot chiec chieu truyen thong tu thu hoach che bien coi cho toi khau thanh pham nhung trai nghiem nay se la mot ky niem kho quen cho chuyen di cua ban truyen thong chieu truyen thong chieu,https://www.google.com/maps/search/?api=1&query=L%C3%A0ng%20d%E1%BB%87t%20chi%E1%BA%BFu%20H%E1%BB%9Bi%20Th%C3%A1i%20B%C3%ACnh
ho nui coc,thai nguyen,du khach co the trai nghiem ngoi thuyen thung kham pha dong the gioi co tich va am phu dong ba cay thong tham quan quan the thuyet nhan qua chua thieng thac vang ngoi chua nam trong long phat lon nhat mien bac duoc ghi nhan ky luc guniess,4.5/5,thuyen thung guniess chua tham quan,Hồ Núi Cốc,Thái Nguyên,"Du khách có thể trải nghiệm ngồi thuyền thúng, khám phá động Thế giới Cổ tích và Âm phủ, động Ba Cây Thông, tham quan quần thể Thuyết Nhân Quả - Chùa Thiêng Thác Vàng, ngôi chùa nằm trong lòng Phật lớn nhất miền Bắc được ghi nhận kỷ lục Guniess.",ho nui coc thai nguyen du khach co the trai nghiem ngoi thuyen thung kham pha dong the gioi co tich va am phu dong ba cay thong tham quan quan the thuyet nhan qua chua thieng thac vang ngoi chua nam trong long phat lon nhat mien bac duoc ghi nhan ky luc guniess thuyen thung guniess chua tham quan thuyen thung guniess chua tham quan,https://www.google.com/maps/search/?api=1&query=H%E1%BB%93%20N%C3%BAi%20C%E1%BB%91c%20Th%C3%A1i%20Nguy%C3%AAn
doi che tan cuong,thai nguyen,mot trong nhung dia diem du lich thai nguyen noi tieng chac chan khong the quen ke den do chinh la doi che tan cuong day la mot dia diem thu hut su quan tam tu dong dao khach du lich nho vao canh quan thien nhien tuyet dep duoc bao phu boi mot sac xanh mat lanh bat cu ai den doi che tan cuong du lich cung deu co the cam nhan duoc su tuoi moi tu sau trong tam hon giup ban cam thay de chiu hon bao gio het,4.5/5,tre xanh mat lanh de chiu,Đồi chè Tân Cương,Thái Nguyên,"Một trong những địa điểm du lịch Thái Nguyên nổi tiếng chắc chắn không thể quên kể đến đó chính là đồi chè Tân Cương. Đây là một địa điểm thu hút sự quan tâm từ đông đảo khách du lịch nhờ vào cảnh quan thiên nhiên tuyệt đẹp, được bao phủ bởi một sắc xanh mát lạnh. Bất cứ ai đến đồi chè Tân Cương du lịch cũng đều có thể cảm nhận được sự tươi mới từ sâu trong tâm hồn, giúp bạn cảm thấy dễ chịu hơn bao giờ hết.",doi che tan cuong thai nguyen mot trong nhung dia diem du lich thai nguyen noi tieng chac chan khong the quen ke den do chinh la doi che tan cuong day la mot dia diem thu hut su quan tam tu dong dao khach du lich nho vao canh quan thien nhien tuyet dep duoc bao phu boi mot sac xanh mat lanh bat cu ai den doi che tan cuong du lich cung deu co the cam nhan duoc su tuoi moi tu sau trong tam hon giup ban cam thay de chiu hon bao gio het tre xanh mat lanh de chiu tre xanh mat lanh de chiu,https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%93i%20ch%C3%A8%20T%C3%A2n%20C%C6%B0%C6%A1ng%20Th%C3%A1i%20Nguy%C3%AAn
ho mai mieu,thai nguyen,noi day von duoc vi nhu mot buc tranh thuy mac vo cung an tuong voi khung canh nui non huu tinh khien long nguoi say dam ho van mieu noi bat voi mat ho rong nuoc ho trong veo ket hop voi canh quan ki vi xung quanh da tao nen mot khung canh tho mong hap dan hon bao gio het cung chi vi chua duoc tap trung khai thac du lich manh me ma ho vai mieu da giu duoc ven nguyen net dep hoang so va tru tinh khien nhieu nguoi say me,3.5/5,tranh nui an tuong,Hồ Mai Miếu,Thái Nguyên,"nơi đây vốn được ví như một bức tranh thủy mặc vô cùng ấn tượng với khung cảnh núi non hữu tình khiến lòng người say đắm. Hồ Văn Miếu nổi bật với mặt hồ rộng, nước hồ trong veo kết hợp với cảnh quan kì vĩ xung quanh đã tạo nên một khung cảnh thơ mộng hấp dẫn hơn bao giờ hết. Cũng chỉ vì chưa được tập trung khai thác du lịch mạnh mẽ mà hồ Vai Miếu đã giữ được vẹn nguyên nét đẹp hoang sơ và trữ tình khiến nhiều người say mê.",ho mai mieu thai nguyen noi day von duoc vi nhu mot buc tranh thuy mac vo cung an tuong voi khung canh nui non huu tinh khien long nguoi say dam ho van mieu noi bat voi mat ho rong nuoc ho trong veo ket hop voi canh quan ki vi xung quanh da tao nen mot khung canh tho mong hap dan hon bao gio het cung chi vi chua duoc tap trung khai thac du lich manh me ma ho vai mieu da giu duoc ven nguyen net dep hoang so va tru tinh khien nhieu nguoi say me tranh nui an tuong tranh nui an tuong,https://www.google.com/maps/search/?api=1&query=H%E1%BB%93%20Mai%20Mi%E1%BA%BFu%20Th%C3%A1i%20Nguy%C3%AAn
